Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards
VALLADOLID,EIBAR,2-0,2-0,4.0,6.7,5.6,36,64,2.0,4.0,8.0,2.0,4.0,22.0,61.0,21.0,30.0,13.0,1.0,0.0,0.0,7.0,3.0,13.0,3.0,3.0,37.0,76.0,31.0,7.0,13.0,2.0,0.0,0.0
ATLETICO MADRID,ATHLETIC,2-0,1-0,3.8,6.8,5.5,45,55,4.0,2.0,9.0,3.0,7.0,18.0,82.0,7.0,22.0,14.0,2.0,0.0,0.0,5.0,2.0,9.0,2.0,7.0,19.0,83.0,21.0,11.0,9.0,2.0,0.0,0.0
CELTA,REAL SOCIEDAD,0-1,0-0,3.7,5.1,7.2,42,58,5.0,1.0,9.0,3.0,3.0,20.0,70.0,25.0,26.0,20.0,4.0,1.0,0.0,4.0,4.0,9.0,1.0,7.0,28.0,82.0,26.0,21.0,12.0,2.0,0.0,0.0
GRANADA,REAL BETIS,1-0,0-0,4.0,6.4,5.8,36,64,8.0,3.0,13.0,2.0,4.0,23.0,79.0,20.0,14.0,13.0,3.0,0.0,0.0,7.0,0.0,12.0,5.0,2.0,20.0,88.0,16.0,10.0,8.0,4.0,0.0,0.0
LEVANTE,ESPANYOL,0-1,0-1,3.3,5.7,6.2,52,48,3.0,3.0,7.0,1.0,4.0,26.0,75.0,17.0,29.0,10.0,2.0,0.0,0.0,8.0,3.0,14.0,3.0,7.0,21.0,73.0,11.0,19.0,26.0,3.0,0.0,0.0
SEVILLA FC,GETAFE,2-0,0-0,4.6,6.8,4.9,64,36,5.0,8.0,15.0,2.0,5.0,32.0,79.0,27.0,15.0,13.0,2.0,0.0,0.0,3.0,4.0,9.0,2.0,0.0,27.0,57.0,18.0,20.0,18.0,3.0,0.0,0.0
OSASUNA,VALENCIA,3-1,1-1,7.0,8.1,4.7,66,34,10.0,14.0,29.0,5.0,6.0,24.0,85.0,13.0,13.0,13.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,21.0,72.0,12.0,26.0,9.0,1.0,0.0,1.0
BARCELONA,REAL MADRID,0-0,0-0,3.0,6.4,6.5,52,48,3.0,2.0,9.0,4.0,2.0,15.0,87.0,7.0,28.0,5.0,3.0,0.0,0.0,7.0,4.0,17.0,6.0,6.0,24.0,88.0,12.0,6.0,17.0,5.0,0.0,0.0
ALAVÉS,ATLETICO MADRID,1-1,0-0,4.2,6.2,6.2,48,52,5.0,3.0,11.0,3.0,4.0,20.0,72.0,23.0,19.0,23.0,3.0,0.0,0.0,3.0,3.0,9.0,3.0,1.0,21.0,74.0,20.0,18.0,16.0,3.0,0.0,0.0
BARCELONA,VALLADOLID,5-1,3-1,5.9,8.5,4.5,62,38,5.0,9.0,18.0,4.0,6.0,19.0,85.0,17.0,13.0,9.0,0.0,0.0,0.0,4.0,1.0,9.0,4.0,3.0,18.0,80.0,11.0,14.0,14.0,3.0,0.0,0.0
VALENCIA,SEVILLA FC,1-1,0-1,4.4,6.0,6.4,46,54,6.0,3.0,10.0,1.0,6.0,24.0,83.0,18.0,9.0,12.0,5.0,0.0,0.0,5.0,1.0,10.0,4.0,1.0,21.0,84.0,22.0,23.0,17.0,3.0,0.0,0.0
REAL SOCIEDAD,LEVANTE,1-2,0-2,6.8,5.6,6.6,65,35,8.0,5.0,17.0,4.0,9.0,18.0,85.0,13.0,10.0,15.0,3.0,0.0,0.0,6.0,4.0,13.0,3.0,5.0,13.0,69.0,17.0,19.0,12.0,4.0,0.0,0.0
ATHLETIC,ESPANYOL,3-0,2-0,4.9,7.2,5.3,46,54,1.0,5.0,7.0,1.0,2.0,25.0,74.0,23.0,21.0,13.0,0.0,0.0,0.0,6.0,5.0,12.0,1.0,5.0,25.0,76.0,15.0,6.0,20.0,1.0,0.0,0.0
REAL BETIS,CELTA,2-1,1-0,6.9,6.3,5.6,39,61,3.0,7.0,11.0,1.0,5.0,21.0,75.0,13.0,22.0,16.0,6.0,0.0,0.0,5.0,5.0,18.0,8.0,10.0,11.0,85.0,18.0,12.0,17.0,1.0,0.0,0.0
REAL MADRID,LEGANÉS,5-0,3-0,7.0,9.2,3.4,61,39,6.0,11.0,22.0,5.0,8.0,16.0,88.0,20.0,10.0,12.0,1.0,0.0,0.0,2.0,3.0,5.0,0.0,3.0,19.0,80.0,6.0,19.0,12.0,5.0,0.0,0.0
EIBAR,VILLARREAL,2-1,0-0,7.1,6.9,5.0,45,55,11.0,8.0,25.0,6.0,8.0,19.0,74.0,23.0,8.0,11.0,0.0,0.0,0.0,5.0,2.0,9.0,2.0,3.0,17.0,77.0,24.0,18.0,12.0,3.0,0.0,0.0
MALLORCA,OSASUNA,2-2,1-0,6.8,6.1,5.7,46,54,7.0,3.0,11.0,1.0,5.0,25.0,70.0,20.0,19.0,9.0,1.0,0.0,0.0,6.0,4.0,12.0,2.0,3.0,26.0,75.0,17.0,26.0,10.0,5.0,0.0,0.0
GETAFE,GRANADA,3-1,2-0,5.3,6.2,5.0,43,57,3.0,3.0,8.0,2.0,2.0,32.0,62.0,32.0,27.0,22.0,5.0,0.0,0.0,6.0,2.0,10.0,2.0,3.0,24.0,72.0,26.0,11.0,11.0,5.0,0.0,0.0
ESPANYOL,VALENCIA,1-2,1-0,5.6,5.4,6.5,46,54,6.0,4.0,13.0,3.0,5.0,18.0,73.0,26.0,16.0,20.0,0.0,0.0,0.0,6.0,4.0,11.0,1.0,5.0,11.0,79.0,27.0,31.0,14.0,1.0,0.0,0.0
LEVANTE,BARCELONA,3-1,0-1,5.9,6.7,5.4,34,66,2.0,3.0,9.0,4.0,2.0,26.0,77.0,3.0,15.0,9.0,1.0,0.0,0.0,1.0,6.0,9.0,2.0,3.0,18.0,89.0,14.0,11.0,13.0,6.0,0.0,0.0
SEVILLA FC,ATLETICO MADRID,1-1,1-0,5.1,6.1,6.0,56,44,4.0,4.0,11.0,3.0,6.0,17.0,83.0,20.0,20.0,13.0,4.0,0.0,0.0,7.0,5.0,14.0,2.0,3.0,26.0,76.0,19.0,17.0,16.0,3.0,0.0,0.0
REAL MADRID,REAL BETIS,0-0,0-0,3.9,6.3,6.0,63,37,10.0,7.0,22.0,5.0,9.0,24.0,86.0,16.0,8.0,11.0,2.0,0.0,0.0,6.0,3.0,13.0,4.0,4.0,21.0,79.0,11.0,34.0,17.0,4.0,0.0,0.0
VALLADOLID,MALLORCA,3-0,1-0,5.3,7.6,4.5,49,51,5.0,6.0,12.0,1.0,2.0,14.0,75.0,15.0,25.0,15.0,5.0,0.0,0.0,9.0,1.0,14.0,4.0,6.0,29.0,79.0,8.0,9.0,20.0,4.0,0.0,0.0
VILLARREAL,ATHLETIC,0-0,0-0,2.9,6.4,6.0,57,43,3.0,7.0,11.0,1.0,8.0,18.0,83.0,9.0,26.0,10.0,2.0,0.0,0.0,7.0,2.0,12.0,3.0,10.0,23.0,75.0,19.0,30.0,8.0,0.0,0.0,0.0
OSASUNA,ALAVÉS,4-2,3-1,7.9,6.5,4.5,58,42,12.0,6.0,19.0,1.0,5.0,25.0,74.0,20.0,9.0,13.0,4.0,0.0,0.0,5.0,3.0,11.0,3.0,1.0,25.0,62.0,21.0,15.0,17.0,2.0,0.0,0.0
CELTA,GETAFE,0-1,0-1,2.8,5.4,6.4,61,39,2.0,2.0,6.0,2.0,4.0,31.0,73.0,18.0,14.0,6.0,3.0,0.0,0.0,1.0,5.0,9.0,4.0,4.0,30.0,53.0,22.0,31.0,19.0,3.0,0.0,0.0
LEGANÉS,EIBAR,1-2,1-1,5.5,5.5,6.4,55,45,4.0,5.0,12.0,3.0,4.0,27.0,74.0,32.0,27.0,16.0,5.0,0.0,0.0,2.0,4.0,7.0,1.0,2.0,36.0,69.0,26.0,16.0,20.0,2.0,0.0,0.0
GRANADA,REAL SOCIEDAD,1-2,1-1,5.5,5.1,6.7,38,62,2.0,3.0,5.0,1.0,4.0,24.0,64.0,14.0,17.0,15.0,0.0,0.0,0.0,2.0,5.0,9.0,2.0,5.0,17.0,80.0,31.0,22.0,19.0,2.0,0.0,0.0
REAL SOCIEDAD,LEGANÉS,1-1,0-0,4.1,6.4,5.7,66,34,2.0,5.0,11.0,4.0,5.0,29.0,79.0,34.0,17.0,14.0,2.0,0.0,0.0,3.0,2.0,6.0,1.0,1.0,28.0,61.0,23.0,28.0,23.0,5.0,1.0,0.0
ALAVÉS,VALLADOLID,3-0,2-0,4.9,7.3,5.0,45,55,6.0,5.0,14.0,3.0,6.0,25.0,70.0,26.0,15.0,21.0,3.0,0.0,0.0,3.0,1.0,7.0,3.0,7.0,19.0,72.0,22.0,12.0,16.0,3.0,0.0,0.0
VALENCIA,GRANADA,2-0,0-0,4.5,7.3,5.3,49,51,3.0,4.0,12.0,5.0,7.0,17.0,80.0,19.0,14.0,11.0,0.0,0.0,0.0,7.0,1.0,13.0,5.0,4.0,18.0,78.0,20.0,22.0,15.0,5.0,0.0,0.0
EIBAR,REAL MADRID,0-4,0-3,5.0,4.1,8.3,41,59,9.0,1.0,14.0,4.0,6.0,23.0,77.0,14.0,18.0,9.0,0.0,0.0,0.0,3.0,5.0,10.0,2.0,6.0,15.0,86.0,16.0,25.0,8.0,0.0,0.0,0.0
BARCELONA,CELTA,4-1,2-1,6.2,7.5,5.0,61,39,3.0,7.0,10.0,0.0,2.0,12.0,90.0,7.0,9.0,18.0,4.0,0.0,0.0,1.0,5.0,6.0,0.0,2.0,12.0,83.0,9.0,12.0,14.0,1.0,0.0,0.0
MALLORCA,VILLARREAL,3-1,2-0,5.9,6.5,5.2,34,66,2.0,3.0,5.0,1.0,2.0,15.0,79.0,19.0,20.0,18.0,2.0,0.0,0.0,6.0,6.0,22.0,10.0,5.0,19.0,87.0,20.0,10.0,17.0,3.0,0.0,0.0
ATHLETIC,LEVANTE,2-1,0-1,6.6,7.2,5.0,57,43,11.0,10.0,23.0,2.0,10.0,21.0,82.0,22.0,12.0,13.0,3.0,0.0,0.0,3.0,2.0,8.0,3.0,2.0,20.0,74.0,5.0,26.0,13.0,2.0,0.0,0.0
ATLETICO MADRID,ESPANYOL,3-1,1-1,5.9,7.3,5.2,49,51,4.0,5.0,18.0,9.0,9.0,28.0,75.0,30.0,21.0,12.0,2.0,0.0,0.0,4.0,1.0,10.0,5.0,2.0,24.0,72.0,14.0,29.0,15.0,2.0,0.0,0.0
GETAFE,OSASUNA,0-0,0-0,2.5,6.4,5.3,53,47,6.0,5.0,14.0,3.0,9.0,49.0,63.0,25.0,11.0,15.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,25.0,56.0,31.0,24.0,16.0,4.0,0.0,0.0
REAL BETIS,SEVILLA FC,1-2,1-1,6.1,5.4,6.9,55,45,8.0,5.0,18.0,5.0,4.0,32.0,81.0,18.0,16.0,12.0,2.0,0.0,0.0,4.0,6.0,10.0,0.0,4.0,31.0,77.0,17.0,31.0,21.0,3.0,0.0,0.0
LEVANTE,MALLORCA,2-1,0-0,6.6,6.5,6.2,50,50,5.0,6.0,13.0,2.0,3.0,13.0,81.0,16.0,24.0,13.0,1.0,1.0,0.0,5.0,7.0,14.0,2.0,6.0,21.0,84.0,8.0,14.0,9.0,1.0,0.0,0.0
LEGANÉS,BARCELONA,1-2,1-0,5.6,5.5,6.9,23,77,5.0,4.0,9.0,0.0,0.0,19.0,61.0,6.0,21.0,11.0,1.0,0.0,0.0,2.0,6.0,11.0,3.0,6.0,36.0,86.0,15.0,11.0,10.0,2.0,0.0,0.0
REAL BETIS,VALENCIA,2-1,1-1,7.3,7.2,5.3,61,39,11.0,8.0,25.0,6.0,5.0,15.0,88.0,18.0,23.0,9.0,2.0,0.0,0.0,4.0,3.0,9.0,2.0,4.0,25.0,79.0,11.0,16.0,13.0,2.0,0.0,0.0
GRANADA,ATLETICO MADRID,1-1,0-0,5.2,6.2,6.3,40,60,2.0,3.0,9.0,4.0,2.0,14.0,74.0,13.0,26.0,15.0,4.0,0.0,0.0,5.0,6.0,17.0,6.0,8.0,28.0,81.0,32.0,11.0,17.0,3.0,0.0,0.0
REAL MADRID,REAL SOCIEDAD,3-1,1-1,6.8,7.2,5.4,53,47,5.0,10.0,18.0,3.0,4.0,21.0,87.0,21.0,13.0,13.0,1.0,0.0,0.0,3.0,6.0,11.0,2.0,3.0,11.0,86.0,8.0,27.0,16.0,1.0,0.0,0.0
ESPANYOL,GETAFE,1-1,1-1,3.8,5.9,5.9,53,47,3.0,2.0,6.0,1.0,3.0,24.0,63.0,27.0,19.0,23.0,3.0,0.0,0.0,6.0,2.0,11.0,3.0,3.0,24.0,56.0,40.0,18.0,12.0,4.0,0.0,0.0
OSASUNA,ATHLETIC,1-2,0-1,5.5,5.9,6.4,59,41,5.0,7.0,12.0,0.0,6.0,30.0,75.0,18.0,6.0,15.0,4.0,0.0,0.0,1.0,4.0,6.0,1.0,2.0,20.0,70.0,25.0,27.0,18.0,3.0,0.0,0.0
EIBAR,ALAVÉS,0-2,0-0,5.5,5.4,6.6,57,43,6.0,7.0,18.0,5.0,10.0,37.0,67.0,33.0,8.0,10.0,1.0,0.0,0.0,2.0,5.0,7.0,0.0,4.0,30.0,57.0,31.0,51.0,11.0,2.0,0.0,0.0
VILLARREAL,CELTA,1-3,0-0,6.7,5.2,7.7,60,40,12.0,1.0,15.0,2.0,8.0,22.0,87.0,12.0,12.0,12.0,3.0,0.0,0.0,3.0,7.0,11.0,1.0,2.0,21.0,77.0,19.0,29.0,9.0,2.0,0.0,0.0
VALLADOLID,SEVILLA FC,0-1,0-1,3.2,5.5,6.5,46,54,5.0,1.0,7.0,1.0,8.0,18.0,78.0,17.0,19.0,13.0,3.0,0.0,0.0,1.0,2.0,4.0,1.0,4.0,20.0,83.0,19.0,27.0,25.0,3.0,1.0,0.0
CELTA,VALLADOLID,0-0,0-0,3.1,6.8,6.0,58,42,3.0,5.0,13.0,5.0,11.0,19.0,86.0,18.0,16.0,11.0,1.0,0.0,0.0,6.0,2.0,9.0,1.0,3.0,23.0,76.0,18.0,22.0,16.0,3.0,0.0,0.0
ALAVÉS,REAL MADRID,1-2,0-0,6.1,5.5,6.6,36,64,3.0,2.0,8.0,3.0,9.0,12.0,77.0,18.0,16.0,18.0,4.0,0.0,0.0,5.0,6.0,12.0,1.0,4.0,25.0,87.0,21.0,16.0,11.0,3.0,0.0,0.0
REAL SOCIEDAD,EIBAR,4-1,1-1,6.2,7.3,4.8,63,37,6.0,4.0,15.0,5.0,6.0,25.0,81.0,28.0,15.0,8.0,1.0,0.0,0.0,3.0,4.0,10.0,3.0,4.0,31.0,69.0,16.0,18.0,12.0,4.0,0.0,0.0
MALLORCA,REAL BETIS,1-2,0-2,6.3,5.4,6.2,45,55,7.0,7.0,16.0,2.0,6.0,17.0,80.0,14.0,5.0,16.0,2.0,1.0,0.0,8.0,3.0,15.0,4.0,5.0,14.0,82.0,24.0,24.0,15.0,4.0,0.0,0.0
VALENCIA,VILLARREAL,2-1,0-0,7.1,6.5,5.7,42,58,4.0,7.0,13.0,2.0,6.0,18.0,80.0,14.0,34.0,8.0,1.0,0.0,0.0,9.0,7.0,24.0,8.0,4.0,21.0,87.0,15.0,27.0,17.0,2.0,0.0,0.0
SEVILLA FC,LEGANÉS,1-0,0-0,3.8,6.4,5.7,62,38,5.0,8.0,16.0,3.0,7.0,24.0,83.0,34.0,21.0,16.0,3.0,0.0,0.0,3.0,4.0,8.0,1.0,4.0,27.0,73.0,26.0,29.0,7.0,3.0,0.0,0.0
ATHLETIC,GRANADA,2-0,1-0,4.9,6.9,5.1,57,43,3.0,6.0,14.0,5.0,4.0,23.0,81.0,25.0,8.0,18.0,5.0,0.0,0.0,4.0,1.0,8.0,3.0,3.0,16.0,71.0,9.0,16.0,16.0,4.0,0.0,0.0
ESPANYOL,OSASUNA,2-4,1-0,9.3,4.8,6.7,53,47,3.0,5.0,12.0,4.0,2.0,21.0,75.0,23.0,15.0,12.0,1.0,0.0,0.0,2.0,8.0,14.0,4.0,3.0,22.0,71.0,22.0,19.0,16.0,3.0,1.0,0.0
GETAFE,LEVANTE,4-0,0-0,5.3,8.1,4.1,39,61,1.0,9.0,13.0,3.0,6.0,18.0,62.0,20.0,14.0,22.0,2.0,0.0,0.0,2.0,2.0,7.0,3.0,7.0,17.0,77.0,16.0,12.0,14.0,3.0,0.0,0.0
ATLETICO MADRID,BARCELONA,0-1,0-0,5.0,5.8,7.4,34,66,7.0,2.0,17.0,8.0,9.0,23.0,78.0,14.0,14.0,12.0,4.0,0.0,0.0,3.0,5.0,13.0,5.0,5.0,18.0,88.0,18.0,33.0,11.0,4.0,0.0,0.0
VILLARREAL,ATLETICO MADRID,0-0,0-0,3.4,6.3,6.3,53,47,10.0,3.0,23.0,10.0,11.0,21.0,81.0,25.0,15.0,11.0,2.0,0.0,0.0,9.0,3.0,18.0,6.0,6.0,21.0,78.0,28.0,20.0,11.0,1.0,0.0,0.0
REAL MADRID,ESPANYOL,2-0,1-0,4.7,6.9,5.0,61,39,6.0,8.0,18.0,4.0,5.0,16.0,83.0,16.0,12.0,15.0,3.0,1.0,0.0,2.0,2.0,6.0,2.0,3.0,23.0,73.0,17.0,23.0,13.0,3.0,0.0,0.0
GRANADA,ALAVÉS,3-0,0-0,4.6,7.4,4.3,52,48,5.0,3.0,13.0,5.0,6.0,23.0,70.0,16.0,12.0,16.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,2.0,27.0,71.0,28.0,16.0,17.0,3.0,1.0,1.0
LEVANTE,VALENCIA,2-4,2-1,8.8,4.5,7.3,50,50,7.0,6.0,17.0,4.0,5.0,11.0,88.0,5.0,9.0,14.0,4.0,1.0,0.0,4.0,6.0,10.0,1.0,1.0,9.0,85.0,10.0,18.0,14.0,2.0,0.0,0.0
BARCELONA,MALLORCA,5-2,4-1,9.3,8.5,4.7,66,34,5.0,17.0,25.0,3.0,8.0,12.0,91.0,7.0,11.0,15.0,3.0,0.0,0.0,4.0,3.0,9.0,2.0,4.0,6.0,80.0,4.0,26.0,10.0,0.0,0.0,0.0
EIBAR,GETAFE,0-1,0-0,3.2,4.7,6.2,53,47,3.0,3.0,6.0,0.0,3.0,32.0,58.0,42.0,23.0,16.0,5.0,0.0,1.0,2.0,3.0,6.0,1.0,8.0,35.0,53.0,33.0,20.0,15.0,1.0,0.0,0.0
REAL BETIS,ATHLETIC,3-2,3-1,7.2,6.5,5.2,49,51,3.0,6.0,10.0,1.0,3.0,20.0,78.0,13.0,18.0,12.0,2.0,0.0,0.0,4.0,2.0,8.0,2.0,3.0,32.0,77.0,21.0,8.0,15.0,4.0,0.0,0.0
VALLADOLID,REAL SOCIEDAD,0-0,0-0,2.2,6.3,6.3,33,67,2.0,2.0,4.0,0.0,1.0,24.0,65.0,12.0,18.0,10.0,0.0,0.0,0.0,9.0,2.0,16.0,5.0,4.0,25.0,82.0,24.0,10.0,19.0,4.0,0.0,0.0
LEGANÉS,CELTA,3-2,2-0,8.4,6.8,5.3,33,67,3.0,8.0,15.0,4.0,3.0,22.0,70.0,17.0,24.0,14.0,3.0,0.0,0.0,4.0,4.0,9.0,1.0,5.0,22.0,82.0,22.0,22.0,11.0,4.0,1.0,0.0
OSASUNA,SEVILLA FC,1-1,1-1,4.9,6.1,6.3,39,61,8.0,1.0,10.0,1.0,2.0,22.0,68.0,22.0,21.0,22.0,3.0,1.0,0.0,5.0,4.0,13.0,4.0,6.0,22.0,78.0,20.0,24.0,10.0,4.0,0.0,0.0
ALAVÉS,LEGANÉS,1-1,0-1,3.5,6.3,5.9,68,32,4.0,3.0,10.0,3.0,2.0,37.0,76.0,37.0,12.0,14.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,24.0,55.0,27.0,29.0,17.0,3.0,0.0,0.0
GRANADA,LEVANTE,1-2,0-0,6.7,5.5,6.7,48,52,9.0,4.0,18.0,5.0,8.0,28.0,73.0,15.0,14.0,14.0,4.0,0.0,0.0,5.0,6.0,13.0,2.0,6.0,26.0,73.0,16.0,16.0,12.0,3.0,0.0,0.0
REAL SOCIEDAD,BARCELONA,2-2,1-1,7.9,6.4,6.5,53,47,9.0,5.0,19.0,5.0,8.0,15.0,88.0,5.0,12.0,7.0,0.0,0.0,0.0,3.0,5.0,9.0,1.0,5.0,15.0,86.0,15.0,25.0,8.0,1.0,0.0,0.0
ATHLETIC,EIBAR,0-0,0-0,2.2,6.1,6.0,55,45,2.0,3.0,8.0,3.0,6.0,40.0,73.0,50.0,36.0,7.0,3.0,0.0,0.0,5.0,2.0,8.0,1.0,7.0,30.0,61.0,36.0,23.0,12.0,3.0,0.0,0.0
ATLETICO MADRID,OSASUNA,2-0,0-0,5.4,7.2,5.0,47,53,8.0,9.0,19.0,2.0,6.0,9.0,73.0,29.0,18.0,16.0,1.0,0.0,0.0,8.0,3.0,15.0,4.0,5.0,23.0,72.0,24.0,10.0,10.0,1.0,0.0,0.0
GETAFE,VALLADOLID,2-0,1-0,4.0,6.3,5.6,45,55,4.0,3.0,7.0,0.0,4.0,28.0,67.0,18.0,18.0,28.0,3.0,0.0,0.0,2.0,3.0,10.0,5.0,3.0,28.0,71.0,21.0,11.0,10.0,3.0,0.0,0.0
CELTA,MALLORCA,2-2,1-1,7.2,6.4,5.5,67,33,7.0,7.0,18.0,4.0,3.0,31.0,83.0,23.0,15.0,14.0,3.0,0.0,0.0,3.0,2.0,8.0,3.0,3.0,27.0,64.0,15.0,20.0,16.0,4.0,1.0,0.0
ESPANYOL,REAL BETIS,2-2,2-1,6.9,5.8,6.6,38,62,3.0,4.0,16.0,9.0,7.0,19.0,65.0,28.0,14.0,26.0,4.0,0.0,0.0,3.0,5.0,10.0,2.0,5.0,19.0,78.0,24.0,24.0,13.0,1.0,0.0,0.0
SEVILLA FC,VILLARREAL,1-2,0-1,5.9,6.0,6.5,72,28,9.0,5.0,24.0,10.0,14.0,32.0,89.0,14.0,1.0,12.0,2.0,0.0,0.0,4.0,3.0,9.0,2.0,2.0,18.0,74.0,14.0,49.0,11.0,0.0,0.0,0.0
VALENCIA,REAL MADRID,1-1,0-0,5.7,6.3,6.1,36,64,2.0,6.0,9.0,1.0,1.0,15.0,81.0,14.0,22.0,11.0,1.0,0.0,0.0,8.0,6.0,19.0,5.0,2.0,16.0,91.0,13.0,6.0,15.0,2.0,0.0,0.0
EIBAR,GRANADA,3-0,2-0,6.0,7.5,4.4,50,50,10.0,7.0,21.0,4.0,5.0,20.0,67.0,39.0,25.0,17.0,3.0,0.0,0.0,6.0,1.0,12.0,5.0,5.0,27.0,59.0,45.0,25.0,13.0,3.0,0.0,0.0
MALLORCA,SEVILLA FC,0-2,0-1,4.1,5.1,7.3,39,61,5.0,1.0,8.0,2.0,3.0,23.0,77.0,14.0,14.0,15.0,5.0,0.0,0.0,6.0,6.0,13.0,1.0,6.0,26.0,81.0,19.0,25.0,12.0,3.0,0.0,0.0
BARCELONA,ALAVÉS,4-1,2-0,5.5,7.6,4.7,69,31,2.0,4.0,8.0,2.0,3.0,14.0,90.0,10.0,2.0,10.0,2.0,0.0,0.0,2.0,3.0,5.0,0.0,4.0,13.0,77.0,9.0,9.0,11.0,4.0,0.0,0.0
VILLARREAL,GETAFE,1-0,0-0,3.3,6.3,4.9,65,35,6.0,4.0,11.0,1.0,2.0,20.0,78.0,26.0,21.0,8.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,5.0,26.0,57.0,15.0,16.0,18.0,4.0,1.0,0.0
VALLADOLID,VALENCIA,1-1,0-0,5.0,6.4,6.2,48,52,4.0,6.0,14.0,4.0,5.0,15.0,82.0,8.0,14.0,10.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,4.0,22.0,83.0,12.0,17.0,12.0,3.0,0.0,0.0
LEGANÉS,ESPANYOL,2-0,1-0,3.8,6.8,4.8,41,59,5.0,5.0,11.0,1.0,1.0,23.0,54.0,18.0,19.0,11.0,1.0,0.0,0.0,3.0,3.0,9.0,3.0,5.0,31.0,68.0,18.0,10.0,15.0,6.0,0.0,0.0
OSASUNA,REAL SOCIEDAD,3-4,1-3,10.0,5.0,6.7,47,53,7.0,7.0,19.0,5.0,8.0,31.0,70.0,21.0,13.0,11.0,6.0,0.0,1.0,4.0,7.0,13.0,2.0,3.0,23.0,75.0,10.0,29.0,12.0,2.0,0.0,0.0
REAL BETIS,ATLETICO MADRID,1-2,0-0,6.9,5.5,6.9,67,33,7.0,2.0,15.0,6.0,5.0,34.0,87.0,10.0,14.0,11.0,4.0,0.0,0.0,2.0,5.0,8.0,1.0,3.0,14.0,76.0,23.0,24.0,14.0,3.0,0.0,0.0
LEVANTE,CELTA,3-1,0-1,6.8,7.1,5.4,49,51,3.0,7.0,13.0,3.0,8.0,28.0,80.0,12.0,15.0,8.0,3.0,0.0,0.0,5.0,5.0,12.0,2.0,7.0,16.0,80.0,13.0,20.0,15.0,6.0,0.0,0.0
REAL MADRID,ATHLETIC,0-0,0-0,4.1,6.6,6.3,69,31,8.0,8.0,20.0,4.0,6.0,16.0,90.0,15.0,10.0,8.0,1.0,0.0,0.0,4.0,2.0,8.0,2.0,4.0,14.0,72.0,18.0,33.0,14.0,0.0,0.0,0.0
VALLADOLID,LEGANÉS,2-2,1-2,6.8,6.1,6.3,64,36,6.0,5.0,14.0,3.0,4.0,24.0,81.0,27.0,11.0,16.0,3.0,0.0,0.0,7.0,5.0,12.0,0.0,3.0,18.0,67.0,27.0,20.0,13.0,2.0,0.0,0.0
SEVILLA FC,ATHLETIC,1-1,0-1,4.0,6.3,6.0,65,35,5.0,2.0,9.0,2.0,9.0,29.0,82.0,28.0,6.0,16.0,2.0,0.0,0.0,4.0,1.0,6.0,1.0,1.0,11.0,66.0,30.0,26.0,20.0,4.0,0.0,0.0
VALENCIA,EIBAR,1-0,1-0,3.4,6.3,5.9,51,49,4.0,1.0,9.0,4.0,6.0,19.0,79.0,31.0,25.0,13.0,1.0,0.0,0.0,3.0,3.0,10.0,4.0,5.0,24.0,76.0,24.0,11.0,20.0,2.0,1.0,0.0
GETAFE,REAL MADRID,0-3,0-1,5.7,4.4,8.0,44,56,6.0,4.0,15.0,5.0,7.0,33.0,64.0,14.0,8.0,20.0,3.0,0.0,0.0,2.0,8.0,10.0,1.0,4.0,28.0,73.0,34.0,38.0,14.0,2.0,0.0,0.0
ATLETICO MADRID,LEVANTE,2-1,2-1,5.8,7.1,5.3,40,60,7.0,8.0,17.0,2.0,5.0,22.0,78.0,25.0,21.0,9.0,1.0,0.0,0.0,2.0,3.0,6.0,1.0,5.0,22.0,81.0,13.0,14.0,10.0,3.0,0.0,0.0
ESPANYOL,BARCELONA,2-2,1-0,8.3,6.2,6.4,31,69,5.0,3.0,8.0,0.0,4.0,10.0,74.0,17.0,18.0,17.0,2.0,0.0,0.0,4.0,7.0,14.0,3.0,5.0,14.0,89.0,17.0,10.0,11.0,1.0,1.0,0.0
GRANADA,MALLORCA,1-0,1-0,3.5,6.4,6.1,41,59,2.0,4.0,7.0,1.0,3.0,16.0,76.0,21.0,19.0,23.0,5.0,0.0,0.0,9.0,5.0,17.0,3.0,4.0,27.0,84.0,18.0,10.0,11.0,1.0,0.0,0.0
